date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:22	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22579adf66-5f9c6%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontawesome-webfont5b62.svg	(from https://jituchauhan.com/physiotherapy/carewell/css/font-awesome.min.css)
23:14:22	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22572bdfdc-1052%22	https://jituchauhan.com/physiotherapy/carewell/images/ajax-loader.gif	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/ajax-loader.gif	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:23	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-532213892af00%22	https://jituchauhan.com/physiotherapy/carewell/fonts/slick.eot	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/slick.eot	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:23	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-532213892af00%22	https://jituchauhan.com/physiotherapy/carewell/fonts/slick.eot?	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/slickd41d.eot	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:24	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22572bdfdc-564%22	https://jituchauhan.com/physiotherapy/carewell/fonts/slick.woff	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/slick.woff	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:24	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22572bdfdc-764%22	https://jituchauhan.com/physiotherapy/carewell/fonts/slick.ttf	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/slick.ttf	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:25	33399/33399	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Oct%202023%2021:14:25%20GMT	https://jituchauhan.com/physiotherapy/carewell/css/fonts/slick.svg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/css/fonts/slick.svg	(from https://jituchauhan.com/physiotherapy/carewell/css/slick-theme.css)
23:14:25	42904/42904	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a798-535ed25d83180%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontello.eot?42632931	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontello4cd1.eot	(from https://jituchauhan.com/physiotherapy/carewell/css/fontello.css)
23:14:26	21020/21020	---M--	200	added ('OK')	font/woff2	etag:%22576b9216-521c%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontello.woff2?42632931	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontello4cd1.woff2	(from https://jituchauhan.com/physiotherapy/carewell/css/fontello.css)
23:14:27	24392/24392	---M--	200	added ('OK')	font/woff	etag:%22576b9216-5f48%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontello.woff?42632931	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontello4cd1.woff	(from https://jituchauhan.com/physiotherapy/carewell/css/fontello.css)
23:14:27	42736/42736	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22576b9216-a6f0%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontello.ttf?42632931	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontello4cd1.ttf	(from https://jituchauhan.com/physiotherapy/carewell/css/fontello.css)
23:14:28	54019/54019	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22576b9216-d303%22	https://jituchauhan.com/physiotherapy/carewell/fonts/fontello.svg?42632931	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/fonts/fontello4cd1.svg	(from https://jituchauhan.com/physiotherapy/carewell/css/fontello.css)
23:14:28	4511/4511	---M--	200	added ('OK')	image/png	etag:%2257712896-119f%22	https://jituchauhan.com/physiotherapy/carewell/images/logo-transparent.png	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/logo-transparent.png	(from https://jituchauhan.com/physiotherapy/carewell/index.html)
23:14:29	11803/11803	---M--	200	added ('OK')	image/jpeg	etag:%22576a4a2e-2e1b%22	https://jituchauhan.com/physiotherapy/carewell/images/cmt-pic-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/cmt-pic-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/index.html)
23:14:29	14129/14129	---M--	200	added ('OK')	image/jpeg	etag:%22576a53dc-3731%22	https://jituchauhan.com/physiotherapy/carewell/images/cmt-pic-2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/cmt-pic-2.jpg	(from https://jituchauhan.com/physiotherapy/carewell/index.html)
23:14:30	12253/12253	---M--	200	added ('OK')	image/jpeg	etag:%22576a541c-2fdd%22	https://jituchauhan.com/physiotherapy/carewell/images/cmt-pic-4.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/cmt-pic-4.jpg	(from https://jituchauhan.com/physiotherapy/carewell/index.html)
23:14:30	669528/669528	---M--	200	added ('OK')	image/jpeg	etag:%2257711897-a3758%22	https://jituchauhan.com/physiotherapy/carewell/images/slider-v2-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/slider-v2-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/index.html)
23:14:31	182396/182396	---M--	200	added ('OK')	image/jpeg	etag:%22576b7d1e-2c87c%22	https://jituchauhan.com/physiotherapy/carewell/images/history.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/history.jpg	(from https://jituchauhan.com/physiotherapy/carewell/about-us.html)
23:14:31	179807/179807	---M--	200	added ('OK')	image/jpeg	etag:%22576b9fa4-2be5f%22	https://jituchauhan.com/physiotherapy/carewell/images/about-pic-2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/about-pic-2.jpg	(from https://jituchauhan.com/physiotherapy/carewell/about-us.html)
23:14:32	188444/188444	---M--	200	added ('OK')	image/jpeg	etag:%22576b9eba-2e01c%22	https://jituchauhan.com/physiotherapy/carewell/images/about-pic-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/about-pic-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/about-us.html)
23:14:32	153220/153220	---M--	200	added ('OK')	image/jpeg	etag:%22576ba06c-25684%22	https://jituchauhan.com/physiotherapy/carewell/images/about-pic-3.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/about-pic-3.jpg	(from https://jituchauhan.com/physiotherapy/carewell/about-us.html)
23:14:32	195652/195652	---M--	200	added ('OK')	image/jpeg	etag:%225767e0c2-2fc44%22	https://jituchauhan.com/physiotherapy/carewell/images/service-home-health-care.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/service-home-health-care.jpg	(from https://jituchauhan.com/physiotherapy/carewell/service-home-health-care.html)
23:14:32	50999/50999	---M--	200	added ('OK')	image/jpeg	etag:%225767bf12-c737%22	https://jituchauhan.com/physiotherapy/carewell/images/widget-call.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/widget-call.jpg	(from https://jituchauhan.com/physiotherapy/carewell/service-home-health-care.html)
23:14:33	140407/140407	---M--	200	added ('OK')	image/jpeg	etag:%22576ceebe-22477%22	https://jituchauhan.com/physiotherapy/carewell/images/service-pediatric-care.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/service-pediatric-care.jpg	(from https://jituchauhan.com/physiotherapy/carewell/service-pediatric-care.html)
23:14:34	196085/196085	---M--	200	added ('OK')	image/jpeg	etag:%225767d162-2fdf5%22	https://jituchauhan.com/physiotherapy/carewell/images/service-companion.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/service-companion.jpg	(from https://jituchauhan.com/physiotherapy/carewell/service-companion-care.html)
23:14:34	64076/64076	---M--	200	added ('OK')	image/jpeg	etag:%22576b444c-fa4c%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:34	63941/63941	---M--	200	added ('OK')	image/jpeg	etag:%22576b5700-f9c5%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-2.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:34	52655/52655	---M--	200	added ('OK')	image/jpeg	etag:%22576b570c-cdaf%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-3.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-3.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:35	77797/77797	---M--	200	added ('OK')	image/jpeg	etag:%22576b5714-12fe5%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-4.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-4.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:36	88910/88910	---M--	200	added ('OK')	image/jpeg	etag:%22576b571c-15b4e%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-5.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-5.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:36	83825/83825	---M--	200	added ('OK')	image/jpeg	etag:%22576b5724-14771%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-6.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-6.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:36	69170/69170	---M--	200	added ('OK')	image/jpeg	etag:%22576b572e-10e32%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-7.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-7.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:37	72707/72707	---M--	200	added ('OK')	image/jpeg	etag:%22576b5738-11c03%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-8.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-8.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:37	15243/15243	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252e2a83e-3b8b%22	https://jituchauhan.com/physiotherapy/carewell/js/modernizr.js	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/js/modernizr.js	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:37	1147/1147	---MCZ	200	added ('OK')	application/javascript	etag:W/%22576b5632-47b%22	https://jituchauhan.com/physiotherapy/carewell/js/team-overlay.js	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/js/team-overlay.js	(from https://jituchauhan.com/physiotherapy/carewell/team-listing.html)
23:14:38	82639/82639	---M--	200	added ('OK')	image/jpeg	etag:%22576b7368-142cf%22	https://jituchauhan.com/physiotherapy/carewell/images/staff-big.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/staff-big.jpg	(from https://jituchauhan.com/physiotherapy/carewell/team-detail.html)
23:14:39	188084/188084	---M--	200	added ('OK')	image/jpeg	etag:%225768f47e-2deb4%22	https://jituchauhan.com/physiotherapy/carewell/images/post-pic.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/post-pic.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog.html)
23:14:39	176198/176198	---M--	200	added ('OK')	image/jpeg	etag:%22576903aa-2b046%22	https://jituchauhan.com/physiotherapy/carewell/images/post-pic-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/post-pic-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog.html)
23:14:40	192114/192114	---M--	200	added ('OK')	image/jpeg	etag:%225769043a-2ee72%22	https://jituchauhan.com/physiotherapy/carewell/images/post-pic-2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/post-pic-2.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog.html)
23:14:40	153135/153135	---M--	200	added ('OK')	image/jpeg	etag:%2257690662-2562f%22	https://jituchauhan.com/physiotherapy/carewell/images/post-pic-3.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/post-pic-3.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog.html)
23:14:40	142/142	---MCZ	200	added ('OK')	application/javascript	etag:W/%22575c060e-8e%22	https://jituchauhan.com/physiotherapy/carewell/js/post-slider.js	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/js/post-slider.js	(from https://jituchauhan.com/physiotherapy/carewell/blog.html)
23:14:41	41609/41609	---M--	200	added ('OK')	image/jpeg	etag:%2257693770-a289%22	https://jituchauhan.com/physiotherapy/carewell/images/alignright.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/alignright.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog-detail.html)
23:14:41	49991/49991	---M--	200	added ('OK')	image/jpeg	etag:%225769384a-c347%22	https://jituchauhan.com/physiotherapy/carewell/images/alignleft.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/alignleft.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog-detail.html)
23:14:42	18741/18741	---M--	200	added ('OK')	image/jpeg	etag:%2257694462-4935%22	https://jituchauhan.com/physiotherapy/carewell/images/author-pic.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/author-pic.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog-detail.html)
23:14:42	11292/11292	---M--	200	added ('OK')	image/jpeg	etag:%22576a53f4-2c1c%22	https://jituchauhan.com/physiotherapy/carewell/images/cmt-pic-3.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/cmt-pic-3.jpg	(from https://jituchauhan.com/physiotherapy/carewell/blog-detail.html)
23:14:43	290943/290943	---M--	200	added ('OK')	image/jpeg	etag:%22576bd656-4707f%22	https://jituchauhan.com/physiotherapy/carewell/images/career-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/career-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/career-list.html)
23:14:44	330329/330329	---M--	200	added ('OK')	image/jpeg	etag:%22576bd688-50a59%22	https://jituchauhan.com/physiotherapy/carewell/images/career-2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/career-2.jpg	(from https://jituchauhan.com/physiotherapy/carewell/career-list.html)
23:14:44	8069/8069	---M--	200	added ('OK')	image/png	etag:%22576cef96-1f85%22	https://jituchauhan.com/physiotherapy/carewell/images/error-logo.png	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/error-logo.png	(from https://jituchauhan.com/physiotherapy/carewell/error-page.html)
23:14:45	176571/176571	---M--	200	added ('OK')	image/jpeg	etag:%22576bb0b0-2b1bb%22	https://jituchauhan.com/physiotherapy/carewell/images/faq.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/faq.jpg	(from https://jituchauhan.com/physiotherapy/carewell/faq.html)
23:14:45	650/650	---MCZ	200	added ('OK')	application/javascript	etag:W/%22576cf0de-28a%22	https://jituchauhan.com/physiotherapy/carewell/js/accordion.js	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/js/accordion.js	(from https://jituchauhan.com/physiotherapy/carewell/shortcodes-accordion.html)
23:14:46	104581/104581	---M--	200	added ('OK')	image/jpeg	etag:%22576e395e-19885%22	https://jituchauhan.com/physiotherapy/carewell/images/tab-pic.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/tab-pic.jpg	(from https://jituchauhan.com/physiotherapy/carewell/shortcodes-tabs.html)
23:14:46	135360/135360	---M--	200	added ('OK')	image/jpeg	etag:%22576e3e3a-210c0%22	https://jituchauhan.com/physiotherapy/carewell/images/tab-pic-1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/tab-pic-1.jpg	(from https://jituchauhan.com/physiotherapy/carewell/shortcodes-tabs.html)
23:14:47	1766/1766	---MCZ	200	added ('OK')	application/javascript	etag:W/%22576cc606-6e6%22	https://jituchauhan.com/physiotherapy/carewell/js/location.js	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/js/location.js	(from https://jituchauhan.com/physiotherapy/carewell/location.html)
23:14:47	183244/183244	---M--	200	added ('OK')	image/jpeg	etag:%225767d498-2cbcc%22	https://jituchauhan.com/physiotherapy/carewell/images/service-condition-care.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/images/service-condition-care.jpg	(from https://jituchauhan.com/physiotherapy/carewell/service-conditions.html)
23:14:48	33399/33399	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Oct%202023%2021:14:48%20GMT	https://jituchauhan.com/physiotherapy/carewell/service-companions-care.html	C:/Users/USER/Desktop/New%20folder%20(2)/brooks%20health%203/jituchauhan.com/physiotherapy/carewell/service-companions-care.html	(from https://jituchauhan.com/physiotherapy/carewell/service-conditions.html)
